iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
0,4.529959678649902,-8.037231204463948,2.0325837688676502,-3.085126300888858,-12.144046807281262,0.0,282.4723190419836,0.05,0.03695559501647949,0.7408468723297119,0.024319703,0.017478546,-8.037231204463948,0.0,40000,0.843641996383667,0.9566557777463242,0.022874678307459744,-9.038858041676571,0.0
1,4.461707830429077,-7.3914775474326655,2.761618938451254,19.49366598606173,-12.043750317234522,0.0,242.18359614912276,0.05,0.04191946983337402,0.771918773651123,0.024795512,0.021458816,-7.97265583876082,0.0,40000,1.6918995380401611,0.11331878543730879,0.09821426543563257,-8.414641582702137,0.0
2,4.460904121398926,-7.029034645951399,2.0698292669270892,3.3219604004797896,-12.566359353451265,0.0,228.62247698815452,0.05,0.03774404525756836,0.7051022052764893,0.024962457,0.022898853,-7.8782937194798786,0.0,40000,2.086949110031128,0.056086874250254826,0.046528087736246594,-7.433195406871529,0.0
3,4.462856292724609,-6.900398245100076,1.8216834889493576,0.32118037312187797,-11.468583253355204,0.0,228.65705924094715,0.05,0.03520846366882324,0.7062017917633057,0.02488528,0.021643369,-7.780504172041899,0.0,40000,2.1354448795318604,0.03665559457554254,0.02522041921881584,-6.635997380707994,0.0
4,4.465484142303467,-6.2227972897876365,1.9211409752346096,4.602820854022129,-10.07289127899823,0.0,220.76250449835254,0.05,0.03860640525817871,0.8120691776275635,0.02449422,0.021624992,-7.624733483816472,0.0,40000,2.1675782203674316,0.0945843391670126,0.07606415554545705,-6.762327867628966,0.0
5,4.4507269859313965,-5.451835747952896,2.9003891530130375,13.035620059657338,-17.54258097710119,0.0,227.9098002161335,0.05,0.034615516662597656,0.6791613101959229,0.025362283,0.023049712,-7.4074437102301145,0.0,40000,2.110827684402466,0.2924207950695979,0.2526805194756785,-6.708737818493861,0.0
6,4.564005613327026,-5.233779707608149,2.3855912184361214,8.81686997583428,-12.691452159435006,0.0,249.41533417594954,0.05,0.035378217697143555,0.687824010848999,0.025990997,0.021057902,-7.190077309967918,0.0,40000,2.1293320655822754,0.2409657827977902,0.20974578148955203,-6.691215086757851,0.0
7,4.5552825927734375,-5.136847785744849,2.7068708488377426,12.512940663438517,-12.13597206319805,0.0,271.1576380417213,0.05,0.03449726104736328,0.6750741004943848,0.024592506,0.019383823,-6.9847543575456115,0.0,40000,2.1565117835998535,0.24186728223557077,0.21760642252610635,-5.329123440790677,0.0
8,4.850372076034546,-5.2156925686140445,2.7089542365675205,9.02467082982294,-14.992926004563229,0.0,259.2190840664002,0.05,0.035897254943847656,0.6878542900085449,0.024988566,0.021149157,-6.807848178652455,0.0,40000,2.037508249282837,0.22114186828749943,0.18902835490305583,-5.22213746418945,0.0
9,5.254392862319946,-4.698773218720968,2.834733020660992,12.488385192255686,-16.42674346774845,0.0,216.30479348244495,0.05,0.039968252182006836,0.6854248046875,0.024553725,0.022874122,-6.596940682659306,0.0,40000,2.0629758834838867,0.3410990209142798,0.2588243038105147,-5.184090477362828,0.0
