iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
0,10.177927494049072,-6.210888575274496,1.7570273671495265,2.5750152113532083,-10.397016515360702,0.0,235.11155778502643,0.05,0.14112520217895508,3.0108156204223633,0.024878092,0.02158472,-6.210888575274496,0.0,40000,12.862308979034424,0.9451822546336107,0.07659499281940496,-5.184948554903157,0.0
1,9.394306898117065,-5.905275837412834,2.5068350319096355,12.852075412592447,-13.021450770419005,0.0,196.8899130286267,0.05,0.12047696113586426,2.9596574306488037,0.02416288,0.025956927,-6.18032730148833,0.0,40000,8.541160821914673,0.20051656235869578,0.14989440649364102,-5.402257853203855,0.0
2,9.760186672210693,-5.867238489094678,1.8525534105367973,1.0972830539276226,-12.193478834641803,0.0,173.39567648627022,0.05,0.16130900382995605,4.774765968322754,0.024688315,0.030462041,-6.149018420248965,0.0,40000,18.454862117767334,0.058705798851871556,0.042945244901920164,-4.95763380574615,0.0
3,9.73389983177185,-5.819882647163249,1.9449577015778095,4.875889124000466,-10.760613700906582,0.0,204.48119517489894,0.05,0.18671345710754395,5.464170217514038,0.024772365,0.024621848,-6.116104842940394,0.0,40000,12.45150351524353,0.06487211153570586,0.050654328166672855,-4.806321138686144,0.0
4,9.778519868850708,-5.465922714857052,2.000309266920969,4.659774196424653,-11.240878331446797,0.0,209.7567359461823,0.05,0.15383553504943848,2.6883108615875244,0.024474712,0.024443453,-6.05108663013206,0.0,40000,9.040791034698486,0.09297188808276569,0.07219198262017773,-4.460313377467605,0.0
5,10.628321886062622,-4.867504641581096,2.7352107420968936,12.37352576575523,-10.626674685520467,0.0,217.1708494280582,0.05,0.11865592002868652,3.2114007472991943,0.023634316,0.025348037,-5.932728431276964,0.0,40000,15.17796516418457,0.19375145442132669,0.16112557623205898,-4.4209134898711735,0.0
6,9.228768348693848,-4.786334729381099,2.9855904044586707,22.096188725449814,-10.712085057462165,0.0,218.84044581340078,0.05,0.1155693531036377,2.9364376068115234,0.024731051,0.025519997,-5.8180890610873774,0.0,40000,19.455188989639282,0.23260607514186965,0.20500665532871845,-4.3162147914514035,0.0
7,9.824568748474121,-4.951733491447239,2.2561966031602845,5.122021923797846,-9.85380291776655,0.0,208.14414578530977,0.05,0.1143803596496582,4.327737808227539,0.025124675,0.023943715,-5.731453504123364,0.0,40000,13.556490421295166,0.14085663730084347,0.1097568248789916,-4.360687904500271,0.0
8,10.12582778930664,-5.044458407303278,2.433607028655311,10.299797027731223,-18.661710008197343,0.0,178.42749943861816,0.05,0.15529131889343262,4.768174886703491,0.02442276,0.027903672,-5.662753994441355,0.0,40000,10.930522918701172,0.16695268507280106,0.10124905499441168,-4.380161187026667,0.0
9,9.671102046966553,-4.397124393399924,4.792824557777548,37.72163500508289,-12.437963658150895,0.0,196.01009247975796,0.05,0.14459943771362305,3.9033377170562744,0.024858879,0.026415462,-5.536191034337212,0.0,40000,14.224854230880737,0.609918408669821,0.4244421524526607,-4.2341913898583385,0.0
