iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
0,12.34708285331726,-7.478376463048951,3.6732402514874396,18.829957016514093,-14.250265885359632,0.0,192.332339375769,0.05,0.15319204330444336,5.711376905441284,0.023650834,0.026472548,-7.478376463048951,0.0,40000,13.077630519866943,0.9621626507729604,0.1510642383844669,-5.796517636056839,0.0
1,12.833609104156494,-7.084643418585337,2.7890939840677516,6.822696078174522,-13.761836046714603,0.0,171.05356454446584,0.05,0.18382549285888672,4.663240909576416,0.024490893,0.02858876,-7.43900315860259,0.0,40000,13.742884635925293,0.11426784698211166,0.0846688322008261,-5.196859984199418,0.0
2,11.88387155532837,-5.8659924872104225,2.545248786370807,7.169454901303746,-15.077028009515804,0.0,184.24141735306407,0.05,0.25238990783691406,4.7934205532073975,0.02488924,0.02667721,-7.281702091463374,0.0,40000,15.133983135223389,0.12259259387302483,0.09577673090280961,-4.966611310134477,0.0
3,12.526548862457275,-5.454170950380731,2.860206447648727,13.119874527786088,-12.288792535667959,0.0,173.99364677201584,0.05,0.17208194732666016,6.451936960220337,0.0248104,0.029022666,-7.09894897735511,0.0,40000,24.72051501274109,0.20677903392307612,0.17972081822820105,-2.886833224519086,0.0
4,12.780610799789429,-4.873640141639208,2.651098261292594,12.0786150969722,-10.951707091756527,0.0,185.84634933059021,0.05,0.17009210586547852,4.426361799240112,0.024798105,0.02940298,-6.87641809378352,0.0,40000,15.111664056777954,0.27040728902114036,0.21381781010691012,-4.645311002984673,0.0
5,12.237941026687622,-4.336906731637976,4.421447098289296,40.719676074809705,-11.038457717018744,0.0,211.20274387461419,0.05,0.13344693183898926,5.458257436752319,0.023768065,0.027929561,-6.622466957568966,0.0,40000,19.455371141433716,0.4472923885062425,0.3733692482073093,-4.598756938917687,0.0
6,12.51891040802002,-3.830082921355338,5.240608004833001,44.790986942526615,-8.865672724736655,0.0,211.85042829414166,0.05,0.18665027618408203,3.880524158477783,0.023846986,0.023991166,-6.343228553947603,0.0,40000,21.664452075958252,0.6132857464977248,0.5168972168303979,-4.518456288744343,0.0
7,12.131145238876343,-3.674161507923342,4.522312861334854,33.354009463408104,-11.147448647589465,0.0,196.07250073341817,0.05,0.2580406665802002,5.802318811416626,0.024382092,0.026498744,-6.076321849345177,0.0,40000,20.843260526657104,0.5831285002920349,0.4607581450545619,-4.471751999059842,0.0
8,12.835062503814697,-3.525090400770147,5.288623591478173,38.028454636617155,-13.511659792741762,0.0,196.93962628720865,0.05,0.11469054222106934,4.132404804229736,0.024475407,0.025041409,-5.821198704487675,0.0,40000,10.913964748382568,0.6339699470840034,0.5026923044691342,-4.11167266173895,0.0
9,13.316889762878418,-3.8809806025952502,3.5658250195805383,23.419279797886585,-15.940142385601394,0.0,185.02374113917065,0.05,0.23009872436523438,4.0158045291900635,0.02373031,0.025564376,-5.627176894298432,0.0,40000,22.30208396911621,0.5419266495850945,0.36028140815921744,-2.9431419082496086,0.0
10,13.008972883224487,-3.6671114040555297,3.233647427604762,18.39259477318421,-16.739174406738734,0.0,197.92516981915,0.05,0.16347455978393555,3.6186201572418213,0.02444429,0.025040532,-5.4311703452741416,0.0,40000,22.5831139087677,0.4746771131035809,0.3493123164139337,-3.9600991213726524,0.0
11,12.152152061462402,-3.4425568041682117,3.7974633512403795,27.692931163138788,-16.172934316380037,0.0,202.08404097262618,0.05,0.19931507110595703,4.971010446548462,0.024295744,0.024784382,-5.232308991163548,0.0,40000,20.760908842086792,0.5438010360625736,0.4164274927233161,-1.9657634828781392,0.0
12,12.192641258239746,-3.2910960088567847,4.505862135827971,46.798921486321916,-13.077064033183072,0.0,196.89025144106301,0.05,0.15481901168823242,4.648867845535278,0.023546133,0.026244754,-5.038187692932873,0.0,40000,20.3167245388031,0.6659142980275012,0.3851847743425941,-4.0871389092412524,0.0
13,12.293423414230347,-2.8560675746248627,9.906744678830428,129.93019216942167,-14.074414124337247,0.0,282.40262339431524,0.05,0.09276795387268066,7.037761926651001,0.024532069,0.019930983,-4.819975681102072,0.0,40000,16.630333423614502,0.8673982387099266,0.682650605132087,-4.076908456390154,0.0
14,12.536527156829834,-2.459492320851446,10.799799502696809,142.7464585553173,-16.483531031020643,0.0,180.7134512375171,0.05,0.19151663780212402,7.655489206314087,0.024830854,0.038401622,-4.58392734507701,0.0,40000,17.502397298812866,0.9708247083086362,0.6902599053039281,-3.5408086790731463,0.0
15,12.719915628433228,-3.390428846643508,2.859203761844611,15.405050393813806,-12.154428068176859,0.0,196.15460614029726,0.05,0.20025897026062012,5.54495644569397,0.024618516,0.025222788,-4.46457749523366,0.0,40000,17.051220893859863,1.5367888903324405,0.43605202907272167,-3.872889792491739,0.0
16,12.471226453781128,-2.6261118670701764,5.543148494045575,38.9471757159579,-9.73727341474226,0.0,207.9658492010508,0.05,0.19179034233093262,4.583094120025635,0.024622831,0.026485953,-4.2807309324173115,0.0,40000,12.999896764755249,0.8825141478259364,0.5662563286267286,-3.806908398435415,0.0
17,12.88962697982788,-3.202669701191092,4.691751956190501,34.08224774965485,-14.246340547571487,0.0,188.4600131521167,0.05,0.19368314743041992,4.830343961715698,0.023071378,0.02531968,-4.17292480929469,0.0,40000,15.059807062149048,0.9150573575673028,0.5119065288871616,-3.4011705490379507,0.0
18,12.5039644241333,-2.75995469229066,4.23143596521662,23.436660618958282,-14.39572214820389,0.0,190.59892390085852,0.05,0.20257925987243652,5.247421741485596,0.024911923,0.027370468,-4.031627797594287,0.0,40000,11.76481032371521,0.6367973101801873,0.43506261196169865,-3.3989928350909144,0.0
19,12.84298849105835,-2.6697457857460423,4.207667559616311,20.11655106879084,-15.953647205218411,0.0,193.69796928575298,0.05,0.12592124938964844,3.493605136871338,0.024906766,0.026324503,-3.8954395964094624,0.0,40000,14.274868488311768,0.6224927476109455,0.46377335186769,-2.747320645390374,0.0
20,12.2454993724823,-1.8557030974963298,6.763398787939937,53.058107608345324,-13.599292926950165,0.0,205.9965875117699,0.05,0.21971631050109863,5.6862428188323975,0.024781218,0.025306724,-3.691465946518149,0.0,40000,11.056962490081787,0.8772639183957489,0.4756043667742515,-2.1783832262423344,0.0
21,12.8004789352417,-2.8374852184647694,4.425288281737832,17.929030417260492,-16.80249826141548,0.0,182.6753913002138,0.05,0.18524742126464844,4.494513511657715,0.024707377,0.026649667,-3.6060678737128113,0.0,40000,22.849467277526855,0.8532472166500918,0.4872819098035838,-3.3127838891173518,0.0
22,12.42935061454773,-1.4650298483500463,7.630351108291461,56.64784439393683,-15.467673281388134,0.0,197.8908450408585,0.05,0.14306020736694336,6.46355938911438,0.024040844,0.026639828,-3.3919640711765346,0.0,40000,24.637338399887085,0.7976402997464712,0.47503640467754976,-3.1124034509380154,0.0
23,13.321002006530762,-0.8940816808072128,7.339071060365979,50.804802322207465,-15.970983916860643,0.0,198.24007983941527,0.05,0.27643442153930664,4.867417812347412,0.024754984,0.026027195,-3.142175832139603,0.0,40000,12.72749662399292,0.8472924835835046,0.3919297406265796,-3.2542888661795466,0.0
24,13.51548981666565,-2.2014783808301708,4.636974328211998,24.83441310961604,-14.901469337461238,0.0,199.17525472152946,0.05,0.24827051162719727,3.715679168701172,0.024140682,0.024171066,-3.0481060870086596,0.0,40000,18.588891744613647,0.8011584869863213,0.418138921460303,-4.0201495080482275,0.0
25,12.12340760231018,-1.997900326995544,5.716060022742869,41.452354609956586,-16.68465423427538,0.0,213.31767687270042,0.05,0.25510168075561523,4.591794967651367,0.024062205,0.023368213,-2.943085511007348,0.0,40000,23.415623664855957,0.7652060166436463,0.3769956135406394,-3.562014539800943,0.0
26,12.313655853271484,-0.002436958200990684,9.034399034041902,55.49580240436734,-17.85363856109954,0.0,191.09359118837233,0.05,0.19031286239624023,4.751676559448242,0.024988241,0.028558204,-2.649020655726712,0.0,40000,17.53615927696228,0.7704278293210708,0.402878895541624,-4.308722177094604,0.0
27,12.42401647567749,-1.0814711402463077,7.62929876278389,49.02747622191723,-19.255340115550528,0.0,192.16360941879145,0.05,0.15207648277282715,4.6818413734436035,0.024874903,0.025610859,-2.492265704178672,0.0,40000,18.630799770355225,0.6981168411032862,0.4024384744663567,-4.549326293470957,0.0
28,12.75574803352356,-1.599512775278353,6.974656344926061,38.6788551922942,-16.811584580988427,0.0,186.3227953735026,0.05,0.12490630149841309,3.051089286804199,0.024861526,0.026328513,-2.40299041128864,0.0,40000,21.630167722702026,0.6754307794835589,0.47694135879763844,-3.6898280310285294,0.0
29,12.628685474395752,-1.0283436749798816,6.706784498245113,42.18815010874326,-15.353210056346365,0.0,209.19968723849686,0.05,0.15872621536254883,4.562580585479736,0.02493057,0.024109948,-2.265525737657764,0.0,40000,24.206536293029785,0.9162404028348143,0.5304400696510695,-3.5457158216930047,0.0
30,13.055898189544678,-0.6020274062693186,8.067021307522191,49.550133736357246,-14.261199060862246,0.0,198.661558854311,0.05,0.3077678680419922,5.867563009262085,0.024256684,0.026257457,-2.099175904518919,0.0,40000,23.86854863166809,0.749413138048125,0.45013501265074657,-3.0684917030938186,0.0
31,12.440263748168945,-1.0831024123318207,8.032670190534546,38.3328474867049,-16.166247611414526,0.0,194.51049910409463,0.05,0.2195296287536621,5.460179567337036,0.024844822,0.026845895,-1.9975685553002092,0.0,40000,24.129400968551636,0.6790954677661972,0.4722415374219087,-3.9151301505160303,0.0
32,12.38244080543518,-0.37395794428510065,9.357549920369467,67.76589696897761,-20.29223235331739,0.0,198.88552502895777,0.05,0.16690349578857422,5.626761436462402,0.02470067,0.02525142,-1.8352074941986984,0.0,40000,12.730199337005615,0.63698378175733,0.39471866510644726,-3.2260966459146387,0.0
33,12.567048072814941,0.3107552949741813,15.125744603753798,175.77120744142616,-15.15822732407713,0.0,214.6287497229525,0.05,0.39255332946777344,9.740054607391357,0.025055895,0.026552081,-1.6206112152814105,0.0,40000,17.90405249595642,0.8159956285775926,0.5614539881479922,-3.378013390685497,0.0
34,12.762962102890015,-1.1474550058499158,7.456311501406993,51.68261871177658,-15.60670316083716,0.0,191.41215840286688,0.05,0.4638385772705078,5.507128953933716,0.024659863,0.02589888,-1.573295594338261,0.0,40000,15.34219479560852,0.8067182297979658,0.5136526566614833,-3.4240414858532544,0.0
35,12.877934217453003,0.4066429209735139,10.420603515954017,61.84834784520649,-16.299696272572806,0.0,199.79018530938464,0.05,0.26380276679992676,5.133620262145996,0.024825988,0.027675502,-1.3753017428070835,0.0,40000,13.727625370025635,0.7663933490250716,0.4485769132382607,-3.5890535360769844,0.0
36,12.59380054473877,0.677869020431529,10.823627198043823,58.020599021784705,-16.338817680427997,0.0,195.5592590090443,0.05,0.2172069549560547,5.2240517139434814,0.024897495,0.026274381,-1.1699846664832223,0.0,40000,27.94620943069458,0.6878719219226441,0.43846849459582415,-1.6588484698112596,0.0
37,12.32904863357544,0.6348693300447564,8.546106019237676,47.84149589347799,-18.304328376774166,0.0,196.3288134022806,0.05,0.19699788093566895,3.2536745071411133,0.024986323,0.024841277,-0.9894992668304246,0.0,40000,21.852417707443237,0.74163299060517,0.45419942422370685,-2.9927152855249903,0.0
38,11.766595125198364,-0.567374795758045,7.202957379680784,33.483008134528475,-15.685496482297161,0.0,203.7585066674381,0.05,0.1204071044921875,10.028398275375366,0.024946105,0.02484587,-0.9472868197231865,0.0,40000,13.049568176269531,0.6606638003760186,0.40802500390784846,-3.921289016494453,0.0
39,12.427682399749756,-0.5261096658294038,8.250332100925883,74.71140402632876,-19.40723514795806,0.0,208.32559470394602,0.05,0.3005406856536865,6.297492027282715,0.024726199,0.024166547,-0.9051691043338083,0.0,40000,21.74006748199463,0.6431915788259052,0.45043466426728945,-0.38166540086981515,0.0
40,13.321252822875977,1.5779041240339322,11.090842012523666,54.924600383927555,-14.939063761217316,0.0,206.70815686813367,0.05,0.20409607887268066,5.783376932144165,0.024912437,0.024258964,-0.6568617814970342,0.0,40000,16.023324489593506,0.7169610922163183,0.4061587730391516,-2.7023449139115883,0.0
