iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
0,7.614049673080444,-6.534707880261472,2.806690938114972,6.99805162983192,-13.924617266778698,0.0,212.8076099501176,0.05,0.15174317359924316,2.071228265762329,0.024491005,0.022392979,-6.534707880261472,0.0,40000,3.454777956008911,0.9553976618875513,0.1671715855393719,-6.274361621971853,0.0
1,8.00911283493042,-5.737243424424562,2.7117631788402488,6.481588098323997,-13.645449824395731,0.0,218.7188001513341,0.05,0.2312014102935791,2.4682235717773438,0.024861008,0.021535648,-6.454961434677781,0.0,40000,3.9683310985565186,0.2500048472715377,0.21449776667795084,-5.280350046314479,0.0
2,8.27147126197815,-5.508111484470844,1.915946281450495,3.9291303342773825,-11.635744984279665,0.0,208.83307269083457,0.05,0.19934487342834473,2.0055530071258545,0.024888363,0.023007438,-6.360276439657087,0.0,40000,7.945156812667847,0.14931176571312932,0.1244969514622545,-4.729236923175616,0.0
3,8.3466215133667,-4.931732885564538,4.486458762340702,44.2474368426729,-11.733790748380656,0.0,200.2893574631221,0.05,0.19991517066955566,2.743427276611328,0.02508469,0.028863283,-6.217422084247833,0.0,40000,8.25529932975769,0.5810581129979826,0.5214762347466565,-4.842421141073901,0.0
4,8.579893827438354,-4.451751141978043,4.004122796124855,23.447627063168408,-14.850129704395183,0.0,203.38876495181833,0.05,0.1254899501800537,2.72411847114563,0.024427656,0.02459413,-6.040854990020853,0.0,40000,14.373124122619629,0.5586982906917841,0.49011227010001124,-4.83553757811891,0.0
5,9.34820032119751,-4.366247611977113,3.5872228683642233,19.247573638451495,-13.434756596087716,0.0,231.35389730201558,0.05,0.19447588920593262,3.100698947906494,0.02571325,0.021090925,-5.873394252216479,0.0,40000,16.196797370910645,0.5019056165854553,0.4160828772794449,-4.427712804341535,0.0
6,9.616194248199463,-4.48704607634926,2.9231858296366107,7.880322346962035,-13.810204986087225,0.0,202.98395590428143,0.05,0.1708695888519287,4.101376056671143,0.024824645,0.023508966,-5.734759434629757,0.0,40000,19.949713706970215,0.3680513036104367,0.3053531309819324,-3.472886956739194,0.0
7,11.63683795928955,-3.9755023331483432,3.4220420056181173,17.89170232840822,-12.973332803918115,0.0,218.50494272769035,0.05,0.2849395275115967,7.831223487854004,0.024805097,0.022113381,-5.558833724481615,0.0,40000,16.190945625305176,0.5182899383998598,0.42981956344637556,-3.198182451398874,0.0
8,11.619430541992188,-3.7179234138434145,4.264202080895689,18.58556250002532,-14.04799167972095,0.0,215.37315370718736,0.05,0.34247517585754395,6.190730571746826,0.024980899,0.022749934,-5.374742693417795,0.0,40000,20.190906286239624,0.5839486830042246,0.4857610189291126,-2.4925119314865274,0.0
9,11.602495431900024,-2.9526870024243443,4.7037004996566205,20.15217108526278,-16.480479311714465,0.0,217.7902667070787,0.05,0.3437790870666504,3.8830034732818604,0.024814075,0.023049014,-5.13253712431845,0.0,40000,16.061620950698853,0.7296644707278319,0.6368465035265937,-2.4554870822077457,0.0
10,12.120829343795776,-3.418640540917348,4.348294999373728,23.86206471003418,-16.38827093362586,0.0,230.3694290744819,0.05,0.18249297142028809,3.960115432739258,0.023987193,0.02080813,-4.96114746597834,0.0,40000,20.686647653579712,0.6888323436176537,0.5245744489290755,-2.9467669228881515,0.0
11,11.824853658676147,-3.3563070200196914,3.497587870776711,13.449608447419703,-17.955862938917804,0.0,221.86823199763006,0.05,0.27761077880859375,4.151174306869507,0.024621978,0.022619836,-4.800663421382476,0.0,40000,15.49073839187622,0.6044826776399043,0.48509789691268074,-0.5771152073229581,0.0
12,11.453858852386475,-2.7072557797817787,5.029926215490854,30.56771436400142,-12.640301813646248,0.0,217.82748205340582,0.05,0.5026025772094727,5.932822227478027,0.024505112,0.022874288,-4.591322657222406,0.0,40000,16.843937397003174,0.7950063401898759,0.6396939533719864,-3.1663517524695357,0.0
13,11.496260643005371,-2.9486579168548315,4.6032734897544705,24.859066969371984,-16.90197937024589,0.0,221.95136922522926,0.05,0.33142566680908203,5.032345294952393,0.02557025,0.022518016,-4.427056183185649,0.0,40000,18.031402826309204,0.7424534222733955,0.5775708526102753,-0.4090585252758451,0.0
14,11.715596199035645,-2.060942453920516,7.358245950655297,52.330139931299236,-12.547627481721095,0.0,228.77595429153433,0.05,0.23909473419189453,7.5316572189331055,0.024374899,0.023224762,-4.190444810259136,0.0,40000,16.184528350830078,0.8864868826813603,0.7710577244767336,-2.1472751121279883,0.0
15,12.010189294815063,-3.3520544915761854,3.7204381283428476,13.076098916796116,-17.01936410619315,0.0,221.86069562928174,0.05,0.22305035591125488,5.098899841308594,0.025298098,0.023093993,-4.106605778390841,0.0,40000,14.306701898574829,0.6766160313425577,0.4625528686193807,-2.1874924065192105,0.0
16,11.696362972259521,-2.9752800147936487,4.861654660725602,31.05609119422981,-16.513933998383177,0.0,230.88090942107704,0.05,0.19007039070129395,3.280806303024292,0.025278736,0.024644572,-3.9934732020311214,0.0,40000,18.376904249191284,0.7275709046021446,0.5855969639047853,-1.8754823598984967,0.0
17,11.70009446144104,-2.4077827539790504,5.2785206465597145,23.229445621712063,-19.34703838463616,0.0,225.65133908745517,0.05,0.28733181953430176,5.499906301498413,0.024853587,0.022601305,-3.8349041572259144,0.0,40000,27.045286178588867,0.8366037459343708,0.5901852427437501,1.074469063736926,0.0
18,11.341836929321289,-1.3837400937394315,15.835380403242107,203.29895015703175,-21.57273573506702,0.0,279.6707362511837,0.05,0.2954883575439453,4.58048939704895,0.025111597,0.02191815,-3.589787750877266,0.0,40000,27.19453454017639,0.9646390385915866,0.873615494746475,-2.8865017360245315,0.0
19,12.385159015655518,-2.2634954416776485,5.299795335179079,26.306679434285346,-15.812715609063984,0.0,229.94020625815358,0.05,0.22451138496398926,3.9653334617614746,0.025084324,0.021335937,-3.4571585199573045,0.0,40000,32.72095537185669,1.0747973395696329,0.5824464913326683,-3.2915715578371834,0.0
20,11.73004412651062,-1.7846207543675559,5.7881331428063785,26.86710552230496,-17.610884880782024,0.0,235.77549619752287,0.05,0.18064117431640625,4.644708633422852,0.024903221,0.021029796,-3.28990474339833,0.0,40000,11.537919044494629,0.8259697815783554,0.656438572906339,-3.3456898119315803,0.0
21,11.646777391433716,-1.6027648561058765,5.652809306616851,38.562561165836485,-14.535272296829392,0.0,234.31208502826303,0.05,0.19063496589660645,3.942652463912964,0.02478697,0.021975087,-3.121190754669085,0.0,40000,11.423702955245972,0.877252440854159,0.7029334681760927,-3.3333411484773645,0.0
22,12.01999306678772,-1.7052161064734355,6.004711147651578,36.13350471817812,-14.302902278001497,0.0,228.67065184766784,0.05,0.3090324401855469,5.3445751667022705,0.024825076,0.022238266,-2.9795932898495203,0.0,40000,12.047518491744995,0.7990065036729159,0.6029138016070339,-2.830898567349209,0.0
23,11.770542860031128,-1.179504936329456,5.819533076093133,31.65487910086443,-15.687033745526406,0.0,227.69208361333347,0.05,0.2938978672027588,4.842709064483643,0.024725815,0.021682203,-2.799584454497514,0.0,40000,20.189085721969604,0.8438770967769763,0.6388176777567393,-2.160418659359719,0.0
24,11.909811019897461,-1.5645896240067214,6.889950423500408,36.87220765453884,-14.679235363710943,0.0,235.5977013942664,0.05,0.23435735702514648,4.830152988433838,0.025481524,0.02174842,-2.676084971448435,0.0,40000,13.12570309638977,0.8459428230015542,0.6130847903773003,-3.3799715866747304,0.0
25,11.614362716674805,-1.3031937298642573,6.56962666472399,36.734639796336104,-15.362193299917363,0.0,242.0858008388457,0.05,0.3783857822418213,4.171983003616333,0.024547251,0.020806668,-2.538795847290017,0.0,40000,19.57806158065796,0.9318140163514305,0.6739144818751751,-2.9959251158836504,0.0
26,11.81342363357544,-1.2788272954634134,7.253355513380084,42.46866499540829,-22.011562139269845,0.0,223.04685939630124,0.05,0.2389388084411621,3.5977649688720703,0.024346448,0.022058604,-2.4127989921073567,0.0,40000,11.87265419960022,0.8740224272854927,0.6257398955348122,1.7970927444949578,0.0
27,12.31355357170105,-0.8795883783390722,7.315475911233586,48.38346722837493,-16.036944318419824,0.0,245.82398591782604,0.05,0.341846227645874,3.663280725479126,0.024839025,0.020944806,-2.259477930730528,0.0,40000,18.50349998474121,0.8295286571227625,0.6331928446634256,-0.591305534928242,0.0
28,11.953841924667358,-2.2176305194346138,5.050981373758191,18.992119886104227,-16.57331883101659,0.0,227.12092219240873,0.05,0.17334604263305664,3.747136116027832,0.024034614,0.021527309,-2.2552931896009367,0.0,40000,22.352246284484863,0.8233105790667076,0.4594099258797126,-2.919115343713535,0.0
29,11.627803802490234,-0.7237165619905543,8.4812711069263,42.04979306425491,-14.253333204578439,0.0,238.8339642725191,0.05,0.16516733169555664,3.312906265258789,0.024634393,0.02164695,-2.1021355268398985,0.0,40000,25.334003448486328,0.8320206700056801,0.6089300524302795,-1.9028438827243448,0.0
30,11.409308671951294,-0.6900079754613742,11.418362096249645,137.98686653126308,-15.540537499966018,0.0,316.4937610848601,0.05,0.45594096183776855,11.51352834701538,0.024913594,0.016994046,-1.9609227717020459,0.0,40000,12.776744604110718,0.942975093682803,0.7592579489986905,-0.8318521868237547,0.0
31,12.189903497695923,-0.8862173104511106,7.753345183929484,42.74537538711797,-16.578411617416698,0.0,226.79160074785523,0.05,0.6458861827850342,4.55625581741333,0.025002936,0.022199173,-1.8534522255769526,0.0,40000,27.40571093559265,0.9994250603041288,0.674039541433073,-3.0814314122890902,0.0
32,11.995519876480103,-0.7247137373681956,7.1075249680885095,34.7949954282141,-17.804786193830186,0.0,228.53005840360038,0.05,0.20181608200073242,4.102075576782227,0.025050126,0.02222512,-1.7405783767560767,0.0,40000,23.857155799865723,0.8272670265827174,0.6987728459111575,-2.4542877404371652,0.0
33,11.821804523468018,-0.6752514684117873,8.817757957321968,62.87677556200171,-16.140477127955442,0.0,226.8651580097924,0.05,0.2422652244567871,10.408189296722412,0.024838721,0.022536794,-1.634045685921648,0.0,40000,14.572973251342773,0.8376748748640326,0.6521143600185559,-3.462165270124964,0.0
34,12.243956327438354,-0.8406109197115791,7.3569412691333005,42.679557113031215,-15.49354141135558,0.0,221.70455412232636,0.05,0.5279762744903564,8.530377388000488,0.024885058,0.023223834,-1.554702209300641,0.0,40000,11.881045579910278,0.8497968540614457,0.6370809078353683,-2.640583526478685,0.0
35,12.308684825897217,0.1894232329255008,8.760567541980528,40.951610652296054,-19.465916076258317,0.0,234.3081583291429,0.05,0.36855363845825195,6.859511137008667,0.02554199,0.022030031,-1.380289665078027,0.0,40000,13.673249959945679,0.7933024679233296,0.6315783257672889,0.30632930086882576,0.0
