iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
0,13.508031606674194,-5.699868501114761,2.369991832746764,15.43271541675657,-11.301592798350576,0.0,184.8472096563568,0.05,0.29117584228515625,8.275151491165161,0.02333102,0.02839967,-5.699868501114761,0.0,40000,11.849655389785767,0.9482257763132367,0.18460464843462593,-6.199414630423819,0.0
1,14.661391973495483,-5.07136555837151,3.5144013447790887,28.612596837308843,-9.504151837730424,0.0,201.3229224802688,0.05,0.27756261825561523,5.362576246261597,0.024893256,0.026960356,-5.637018206840436,0.0,40000,22.17273473739624,0.42955520052697815,0.3833434104421414,-5.226452310457793,0.0
2,13.947447538375854,-4.476900472460213,4.233618034585637,31.797511968009783,-12.587360103359398,0.0,157.76313904013458,0.05,0.2804746627807617,5.231742858886719,0.024989447,0.034135204,-5.521006433402413,0.0,40000,20.622260808944702,0.5598965399939982,0.512887630943095,-5.125461255334577,0.0
3,14.476802349090576,-5.243005547508285,2.6245661463897605,10.440924610010542,-15.054701741557059,0.0,172.7298197021282,0.05,0.23253750801086426,5.419881582260132,0.024723077,0.02686866,-5.493206344813001,0.0,40000,21.09783911705017,0.258305858135566,0.20481450980573018,-4.868858168169018,0.0
4,14.650620937347412,-4.7211357550775235,3.7478225239071055,28.95485820153062,-12.402818967390942,0.0,199.80170057346862,0.05,0.3007841110229492,5.352262020111084,0.0235959,0.024646962,-5.415999285839453,0.0,40000,25.335946083068848,0.46771436648719333,0.43949637270160835,-4.6345964132644335,0.0
5,14.281394481658936,-4.0544906377577385,4.890735080595861,32.545202342090874,-18.22074313499021,0.0,167.23497034781454,0.05,0.29616856575012207,4.835516452789307,0.023972737,0.032630987,-5.279848421031281,0.0,40000,23.880361080169678,0.7057740131429057,0.6416229830307543,-4.719442849192427,0.0
6,14.284522771835327,-4.007590585196469,5.418617074784245,50.02326327735096,-15.786996339444485,0.0,173.48696890111776,0.05,0.2634859085083008,4.138239622116089,0.023836816,0.04492934,-5.1526226374478,0.0,40000,21.790199518203735,0.6710653001635593,0.5844240284249707,-4.432495858807304,0.0
7,16.450093746185303,-3.9169723996611108,6.547531295995962,57.17321748747406,-14.702725989908705,0.0,186.49824569199984,0.05,0.41526150703430176,8.298748970031738,0.02366196,0.028305927,-5.029057613669131,0.0,40000,32.91059350967407,0.7182822353119038,0.6311520870636357,-4.512091992613609,0.0
8,14.001506805419922,-4.039783901378602,4.846434630095408,25.110320114136886,-17.23252948340351,0.0,194.45444327498754,0.05,0.31368279457092285,6.492245197296143,0.024400048,0.025247741,-4.930130242440079,0.0,40000,26.684910535812378,0.5688523402322812,0.4960302854547845,-4.249595342304371,0.0
9,14.669848203659058,-4.083257583729294,3.484612812532759,20.77621198093272,-18.705073136427295,0.0,193.9809421507872,0.05,0.4202897548675537,5.952150106430054,0.025067464,0.026339583,-4.845442976569,0.0,40000,20.365896940231323,0.6082480277934866,0.37817151237636465,-4.0888005458703605,0.0
10,14.439235925674438,-3.769227486807146,4.924577898826136,42.520660535805916,-15.024666350357515,0.0,202.51268662290676,0.05,0.2693302631378174,5.527546167373657,0.024997775,0.027558139,-4.737821427592815,0.0,40000,29.61094379425049,0.5463581070559704,0.45733822822132675,-3.6274163370611507,0.0
11,13.404862642288208,-3.4538153079113716,4.611356687004343,24.95037279823694,-13.327822281728759,0.0,196.13760206989264,0.05,0.3422064781188965,4.4416186809539795,0.0248264,0.025932468,-4.60942081562467,0.0,40000,23.37947177886963,0.6450874321928112,0.5430106192080614,-4.169864241333931,0.0
12,14.125532388687134,-3.978369736545957,3.3927414081172436,12.63492789212224,-16.31986296333779,0.0,203.42066261120857,0.05,0.1717684268951416,3.5724053382873535,0.025010666,0.025933329,-4.546315707716799,0.0,40000,27.46235966682434,0.3982266925623122,0.2977715288992248,-4.1254868286949495,0.0
13,14.333105325698853,-2.732250083566846,5.712625656043891,38.21176819417094,-16.388540737223153,0.0,194.3174057307471,0.05,0.35894012451171875,8.144741773605347,0.024428535,0.027466644,-4.364909145301803,0.0,40000,20.49859094619751,0.8645913882977266,0.645932598644483,-3.6579038761086884,0.0
14,14.35279369354248,-2.136574010111866,10.279588675294958,120.74477445556714,-11.377425614242119,0.0,220.31501504578344,0.05,0.4037933349609375,6.917306423187256,0.024696633,0.025180005,-4.14207563178281,0.0,40000,19.684015035629272,0.9403183844655338,0.8301494157951007,-3.8837414064978875,0.0
15,14.939726829528809,-2.502766505143857,7.32473045970177,40.01019387736272,-13.957799021190471,0.0,192.40518518448903,0.05,0.4748058319091797,6.069924592971802,0.024563553,0.026620323,-3.978144719118915,0.0,40000,19.23593759536743,0.799834291875471,0.6393758283903601,-3.9548663073779475,0.0
16,14.698800802230835,-2.257246435570898,8.358721526965013,73.71160706453573,-11.662904946262342,0.0,209.96157699354055,0.05,0.2768583297729492,4.39396595954895,0.02406306,0.025058715,-3.8060548907641136,0.0,40000,17.461852312088013,0.7994273258106398,0.6873795454974938,-4.054649906811032,0.0
17,14.447590827941895,-2.792535095773484,8.311098114089026,74.80063836489096,-15.648452148422653,0.0,203.39291634712384,0.05,0.19942545890808105,4.8801047801971436,0.024396913,0.026416488,-3.7047029112650507,0.0,40000,34.080487966537476,0.766246016525204,0.6092919881349184,-4.002542503921066,0.0
18,14.062054872512817,-2.630111252382459,6.663099230953918,45.508831519362985,-16.889979887646483,0.0,198.25818594153446,0.05,0.17111444473266602,4.26636528968811,0.024776774,0.025595529,-3.597243745376791,0.0,40000,25.52791118621826,0.7041545550591161,0.5364342589729365,-3.034551879850308,0.0
19,14.576408386230469,-1.2954243605342355,8.469486978205683,55.18181572447946,-13.303479707793086,0.0,205.64939578188054,0.05,0.2078394889831543,6.791455507278442,0.024539651,0.025848096,-3.3670618068925355,0.0,40000,25.709476470947266,0.813254604374011,0.6571952849924692,-3.950883819048211,0.0
20,15.010926008224487,-1.0801491210702627,9.446064869718187,52.925961137292965,-16.608154284120612,0.0,199.7755356939918,0.05,0.3447535037994385,8.687619686126709,0.024824416,0.025366666,-3.1383705383103084,0.0,40000,15.843191862106323,0.7184786678597059,0.4844584104634982,-3.897161646360886,0.0
21,14.248096704483032,-1.9252255188066585,8.186916469872841,47.04106797525256,-18.44139832337725,0.0,219.59003763443187,0.05,0.27660107612609863,6.499051094055176,0.024732336,0.022904633,-3.0170560363599437,0.0,40000,16.735819578170776,0.7258195717668952,0.46404078525511333,-3.7621141792324937,0.0
22,14.06183934211731,-0.4642385214680091,10.631510773890081,87.97176693644934,-17.696041880033615,0.0,202.34655988306542,0.05,0.3924708366394043,9.415037870407104,0.025383659,0.026078336,-2.7617742848707505,0.0,40000,20.754178762435913,0.7550203339386372,0.510375030164859,-3.47888058851531,0.0
23,14.376985311508179,-1.03651000506422,10.259697841816642,62.57667898249932,-17.20722741651193,0.0,215.4583632037985,0.05,0.3604121208190918,6.418769121170044,0.02426634,0.02280028,-2.589247856890098,0.0,40000,19.56859302520752,0.704640573997548,0.5088224851157506,-3.2743653697252846,0.0
