iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
0,4.526234865188599,-7.187379275299633,2.5589977094610363,2.3881879753393798,-14.235265168354427,0.0,182.7464680567344,0.05,0.044362783432006836,0.685143232345581,0.024475977,0.02706485,-7.187379275299633,0.0,40000,0.8639967441558838,0.9554810585318179,0.07614176962507027,-7.5575906988637485,0.0
1,4.543035984039307,-6.904861760876793,2.570499888878634,2.4851572540732576,-13.674546668775104,0.0,197.2819374375317,0.05,0.041193246841430664,0.6598443984985352,0.024649786,0.025167912,-7.159127523857349,0.0,40000,1.6428234577178955,0.07541532738079453,0.06158451518099835,-6.987850065685551,0.0
2,4.557620525360107,-6.195101789574319,2.8706222292869445,14.997290140633654,-13.429788814850232,0.0,187.0786574194239,0.05,0.03862500190734863,0.6568493843078613,0.024148397,0.028337426,-7.062724950429047,0.0,40000,2.1618053913116455,0.20139883495439842,0.18649008544414464,-6.663239012994112,0.0
3,4.551805734634399,-5.846135784007882,3.160144327337698,16.076986319887393,-14.580662274818216,0.0,179.65631917401373,0.05,0.04121112823486328,0.686223030090332,0.024762874,0.030114511,-6.94106603378693,0.0,40000,2.1849539279937744,0.24074208314457993,0.1983786540363224,-5.8838661746437655,0.0
4,4.5529139041900635,-5.4644938026550145,3.0746210137733945,18.666753457293563,-11.165204162629417,0.0,202.68686219689295,0.05,0.03938174247741699,0.6719527244567871,0.02379592,0.024830297,-6.793408810673739,0.0,40000,2.0327208042144775,0.27496808866112143,0.23708389809811728,-4.959163553182458,0.0
5,4.544094800949097,-5.314574442051201,2.157542295628395,8.37220073423147,-9.556004623292527,0.0,190.73976384365136,0.05,0.03860878944396973,0.6574680805206299,0.024683911,0.027734162,-6.645525373811486,0.0,40000,2.082127094268799,0.09921861070795966,0.07523135014790622,-4.867656282895004,0.0
6,4.658212661743164,-4.442222778142817,3.3298289000533825,25.1798929565029,-8.9419668026381,0.0,188.6300917324538,0.05,0.03963327407836914,0.6748225688934326,0.024293222,0.029465897,-6.4251951142446195,0.0,40000,2.095045804977417,0.41243178830146426,0.35689698325920544,-4.01657173782871,0.0
7,4.63969874382019,-4.4079043480823,4.339089324149622,28.144365020788854,-12.800412755008548,0.0,191.17974052655444,0.05,0.04016232490539551,0.6382889747619629,0.023961417,0.026718127,-6.223466037628388,0.0,40000,2.1185476779937744,0.49909021202745435,0.40955994773317267,-3.829973042972772,0.0
8,4.747256278991699,-4.723272415056499,3.108565422391382,12.594429762534796,-17.10723534354671,0.0,189.80747205090586,0.05,0.03904533386230469,0.6312391757965088,0.024041384,0.02687937,-6.0734466753711995,0.0,40000,1.879927396774292,0.343732106856111,0.2554317420515777,-4.355374668817554,0.0
9,4.652349948883057,-4.5544121652113905,2.9647375537405924,20.92242978423645,-15.482808304003894,0.0,183.9293701950956,0.05,0.03873181343078613,0.6348330974578857,0.025044382,0.035446107,-5.921543224355219,0.0,40000,2.048149347305298,0.2580761522182334,0.2029198409848439,-3.890222938018821,0.0
