iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
0,4.4378581047058105,-6.4004715432807044,1.7990940057625895,0.47134734888197855,-10.7440197403507,0.0,264.5471446341243,0.05,0.04460859298706055,0.7006306648254395,0.024092292,0.017852472,-6.4004715432807044,0.0,40000,0.878530740737915,0.9460568617160199,0.03689221740229676,-6.025763726212202,0.0
1,4.455421686172485,-6.023923343613108,1.9049540679969612,6.118097755337506,-10.24334012155378,0.0,212.4139642770688,0.05,0.046067237854003906,0.6734976768493652,0.024551164,0.023060713,-6.362816723313945,0.0,40000,1.7380526065826416,0.08797779692971522,0.07241835719018706,-5.7104727275948735,0.0
2,4.545080900192261,-5.682150112252718,1.692259023243975,2.5558318279063865,-11.408185465687081,0.0,243.76071489271277,0.05,0.09017086029052734,0.806114673614502,0.025443217,0.020024076,-6.2947500622078225,0.0,40000,2.1678037643432617,0.0520400023163295,0.04705085915895421,-5.437211819393363,0.0
3,4.450960159301758,-5.434147107554355,2.514495047143689,18.315801344123134,-10.292652632283362,0.0,219.54413975760764,0.05,0.04299211502075195,0.6260404586791992,0.02473576,0.027913598,-6.208689766742475,0.0,40000,2.1362051963806152,0.18595755087754284,0.15741909584459576,-5.0769567450558,0.0
4,4.453686714172363,-5.078277515894166,2.6251133213903106,21.21490535483017,-9.140635864803782,0.0,216.84265401486306,0.05,0.04303932189941406,0.6840114593505859,0.025522083,0.023894645,-6.095648541657645,0.0,40000,2.154428005218506,0.27359880619903354,0.24327916874966918,-4.959606813989633,0.0
5,4.5657854080200195,-5.097792912468617,1.71655781964634,6.863214688296503,-10.027250715671459,0.0,216.2419888591843,0.05,0.042821407318115234,0.6806104183197021,0.024109503,0.022878965,-5.995862978738742,0.0,40000,2.0932772159576416,0.09220826598856458,0.0829385449478527,-5.15020019494121,0.0
6,4.448623418807983,-4.822271675346368,1.3527137390393915,0.12305670137154875,-8.265070452048645,0.0,226.53559816315266,0.05,0.04045915603637695,0.74507737159729,0.025031295,0.022529,-5.878503848399505,0.0,40000,2.246098041534424,0.07815017595090425,0.06373436210499708,-4.996108898001512,0.0
7,4.551646709442139,-4.56048505587615,3.7675795944602473,40.96362860751837,-10.50940074955012,0.0,225.02528560305458,0.05,0.04460763931274414,0.6542701721191406,0.025139298,0.024725657,-5.7467019691471695,0.0,40000,2.1152963638305664,0.4623911748370018,0.4234187422542753,-4.807234557844148,0.0
8,4.450296878814697,-4.747343522047619,1.7683084607744752,4.73219337731773,-13.783783731243052,0.0,222.6954464570427,0.05,0.04165315628051758,0.7031903266906738,0.02463781,0.022745622,-5.646766124437215,0.0,40000,2.3689420223236084,0.14657600569584647,0.10625832321476174,-4.716856561915165,0.0
9,4.691059112548828,-4.181467761104695,1.9498298958875286,9.537857864452706,-8.164284770367075,0.0,233.74125289829263,0.05,0.050298452377319336,0.8281633853912354,0.024654025,0.023868512,-5.500236288103963,0.0,40000,2.0312869548797607,0.1844284796923547,0.1424507582197258,-4.388717458557265,0.0
