iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
0,13.59680461883545,-6.621787667861245,2.7104858492819957,7.827408057381874,-18.32323222822186,0.0,201.284416995123,0.05,0.35202693939208984,8.73443078994751,0.024592193,0.022872724,-6.621787667861245,0.0,40000,20.10562252998352,0.957580162017037,0.16234233551327465,-4.360254404347536,0.0
1,13.613481044769287,-5.935334614841056,2.4285838843003997,12.949178623425711,-13.416178064416766,0.0,187.72253258567034,0.05,0.40152573585510254,6.89902400970459,0.024978463,0.026010225,-6.553142362559226,0.0,40000,25.87743043899536,0.22444419939604113,0.21279836706759198,-4.351638149726054,0.0
2,13.920572757720947,-5.58857251729494,3.347801063223198,28.25110071394618,-14.07048115426786,0.0,218.34596365454675,0.05,0.2797534465789795,4.699909448623657,0.025230136,0.022820331,-6.456685378032798,0.0,40000,23.701832056045532,0.3525466497091256,0.3145309837317285,-4.060162476802677,0.0
3,13.769568681716919,-5.527232835062507,2.9246888356572613,10.89486606070588,-18.5253606867401,0.0,195.81544796651252,0.05,0.32639241218566895,4.034320116043091,0.024269208,0.024528667,-6.363740123735769,0.0,40000,31.50715732574463,0.2679868831308164,0.2434467502970368,-1.803373052185167,0.0
4,13.460787057876587,-5.0679173281024035,3.895817330144845,31.60240653548633,-13.211609372763435,0.0,215.00041455142508,0.05,0.47629737854003906,7.196548700332642,0.024287358,0.02151424,-6.234157844172433,0.0,40000,22.10211181640625,0.48370780237205996,0.3741134995314532,-0.13586410211336009,0.0
5,14.040251970291138,-4.654816695074494,4.123806457129539,23.247258538522477,-14.847126111391333,0.0,220.8720717848294,0.05,0.2828795909881592,4.946451663970947,0.02424627,0.02203805,-6.076223729262639,0.0,40000,19.0948965549469,0.5758831628054581,0.47576758873080466,-2.836649089897029,0.0
6,14.575364828109741,-4.716770817092458,3.3381346041748277,8.578338781692748,-19.898830565026028,0.0,187.89338812601326,0.05,0.43921470642089844,5.432576894760132,0.024506623,0.026043426,-5.940278438045621,0.0,40000,24.367650747299194,0.32527916309543065,0.25409893994720933,-3.235879429048322,0.0
7,14.51840877532959,-4.6406608125141995,3.9326754019300325,20.023918473793906,-18.45396980576027,0.0,214.23416317455064,0.05,0.4097580909729004,4.3677825927734375,0.024680337,0.024072295,-5.810316675492479,0.0,40000,28.889671802520752,0.4211744644517378,0.3588185365666575,-3.0867462991785626,0.0
8,14.148865699768066,-4.421923117747248,4.776973988173693,26.5731640439967,-20.553490062679657,0.0,222.55093194145655,0.05,0.2660796642303467,4.850147485733032,0.024663206,0.023453632,-5.6714773197179555,0.0,40000,31.499279737472534,0.4053582391647862,0.34901673312138687,-2.730439974382199,0.0
9,13.729224920272827,-3.9542000926960714,4.390073202351323,22.92719849999255,-18.194977959221067,0.0,210.13190549528315,0.05,0.2882232666015625,4.826336622238159,0.025467277,0.024084134,-5.499749597015767,0.0,40000,25.92015051841736,0.4755917530702925,0.42196938761585817,-0.9896853989086014,0.0
10,14.258709907531738,-4.7154888205969305,4.497629209905091,22.129039917733476,-17.980653062245167,0.0,193.76839168235034,0.05,0.22023296356201172,4.614600419998169,0.024151392,0.024786683,-5.421323519373884,0.0,40000,19.36733341217041,0.3248633130461421,0.28131703051293877,-2.5345171585188693,0.0
